Municipality,Cluster,Benefit_Type,Rate_2023,Rate_2024,Rate_2025,Cumulative_Change_Pct,Trend,Z_Score
מג'דל שמס,3.0,נכות,43.99104683195592,50.08576329331046,54.63223387028041,24.189438089467178,↑ עולה,1.0380294656192035
מגאר,2.0,נכות,62.5,65.95856812745774,68.65373074614924,9.845969193838776,↑ עולה,1.9594002124416183
מגדל,5.0,נכות,74.76190476190476,75.14450867052024,70.49486461251168,-5.7075059323092185,↓ יורדת,1.6715912057569378
מגדל העמק,4.0,נכות,54.290411725609545,57.85843667270448,57.89545891068733,6.64030179638007,↑ עולה,0.7558311001174611
מודיעין עילית,1.0,נכות,16.865315852205008,18.65023283831059,19.57467101154724,16.06465709320236,↑ עולה,-1.9806251221373454
מודיעין-מכבים-רעות,8.0,נכות,17.058490663099953,18.4291750322136,19.57455113192818,14.749607796607947,↑ עולה,-1.1272508229467195
מוקייבלה,,נכות,39.612874184109835,43.92935982339956,42.67363379055084,7.726678938305328,↑ עולה,
מזכרת בתיה,8.0,נכות,20.75542258788332,22.48995983935743,25.109507063976803,20.978057457790943,↑ עולה,-0.150817153922295
מזרעה,4.0,נכות,37.414965986394556,36.8763557483731,36.64921465968586,-2.0466444550214224,→ יציבה,-0.8600377748157689
מטולה,8.0,נכות,56.25,,54.71887550200803,-2.721999107541276,→ יציבה,
מייסר,,נכות,31.660983925962004,34.39922480620155,35.95397890699904,13.559259532413904,↑ עולה,
מיתר,8.0,נכות,13.188122181570662,14.84308736217133,16.97635135135135,28.724553182214475,↑ עולה,-1.5856049229165987
מסעדה,2.0,נכות,40.28776978417266,45.49785612196284,49.85687022900764,23.75187431842968,↑ עולה,0.37356700078118266
מעגן מיכאל,,נכות,32.352941176470594,35.69657907783837,42.46913580246914,31.26823793490459,↑ עולה,
מעיליא,7.0,נכות,25.127226463104325,26.22432859399684,26.683608640406607,6.1940070448587035,↑ עולה,-0.7531929171742849
מעלה אדומים,6.0,נכות,26.525621943440356,28.65599354231131,29.223475209600085,10.170744617835036,↑ עולה,-0.9747602805629154
מעלה אפרים,5.0,נכות,44.840294840294845,,50.561797752808985,12.759735262428793,↑ עולה,
מעלה מכמש,,נכות,,18.43100189035917,20.306859205776174,,N/A,
מעלה עירון,2.0,נכות,34.49795404469625,36.89945517582962,39.059652533106544,13.22309862926962,↑ עולה,-0.5373609916925055
מעלות-תרשיחא,5.0,נכות,35.660964893571645,36.9754350051177,38.22681810476352,7.195131199757301,↑ עולה,-0.7112876179912354
מצפה יריחו,,נכות,20.69224981188864,21.43116600072648,21.95034184958618,6.080015702181932,↑ עולה,
מצפה רמון,3.0,נכות,47.58547761720127,50.46597503077194,50.42601286732742,5.969332225635475,↑ עולה,0.5822542216309537
מרכז שפירא,,נכות,19.184652278177456,18.31262262916939,16.93889897156685,-11.705989110707785,↓ יורדת,
משהד,2.0,נכות,40.941658137154555,46.17977528089888,48.09397163120567,17.469525709219845,↑ עולה,0.22483667729793377
מתן,,נכות,13.636363636363635,15.95245542696278,19.120458891013385,40.21669853409817,↑ עולה,
מתתיהו,,נכות,46.79328378750344,43.64271166715159,46.416166719292704,-0.8059213581232981,→ יציבה,
נאעורה,,נכות,39.98730561726436,39.44461975386557,45.00792393026941,12.555530400221363,↑ עולה,
נהרייה,6.0,נכות,37.82502385496183,39.41206883817121,41.4213139360351,9.507700761440537,↑ עולה,0.3004481294864907
נווה דניאל,,נכות,22.274325908558033,22.58566978193146,20.363636363636363,-8.577990430622023,↓ יורדת,
נוף איילון,,נכות,17.62313601446001,19.21274601686973,22.44997559785261,27.389220507814944,↑ עולה,
נוף הגליל,5.0,נכות,48.352069494123654,50.29237305961045,53.130691452615714,9.88297296990115,↑ עולה,0.3893096612365043
נופית,,נכות,16.142050040355123,19.15070774354704,18.779342723004696,16.33802816901411,↑ עולה,
נוקדים,,נכות,16.107382550335572,16.26524867062871,15.9930212271009,-0.7099932150819196,→ יציבה,
נחף,2.0,נכות,50.714844583540795,53.46618018523716,54.55049559853053,7.563172176681725,↑ עולה,0.7695537128862995
ניין,,נכות,,44.1468253968254,43.41463414634146,,N/A,
"ניל""י",,נכות,11.555127587867116,13.02325581395349,12.534818941504177,,N/A,
ניצן,,נכות,16.393442622950822,17.16738197424893,17.74006941766294,8.214423447743924,↑ עולה,
נס ציונה,8.0,נכות,21.562218956327186,23.96557431314134,24.824418039666064,15.129236420176612,↑ עולה,-0.20111033157787517
נעלה,,נכות,19.30654058313633,22.90622763063708,26.30655910206945,36.257238777657676,↑ עולה,
נצרת,3.0,נכות,45.22991245014173,49.60822288889733,52.19966051076538,15.409598831982285,↑ עולה,0.7744420992697161
נשר,7.0,נכות,41.487775116373655,44.42210136648234,47.5907470055774,14.710289650589461,↑ עולה,1.3053216321690988
נתיבות,3.0,נכות,37.74630054601567,38.29795001916722,38.850065730298205,2.924167847752289,→ יציבה,-0.6720855116047763
נתניה,6.0,נכות,37.20265107074392,38.83920084531078,39.292094294020806,5.616382604840818,↑ עולה,0.07785141745957533
סאג'ור,3.0,נכות,51.45118733509234,53.41181600174406,55.41181543768866,7.697836158379509,↑ עולה,1.1225029107484035
סביון,10.0,נכות,10.623229461756374,12.93103448275862,12.010569300984866,13.05949235327087,↑ עולה,
סולם,,נכות,51.87130663164807,54.15986949429037,53.24298160696999,2.6443809967282137,→ יציבה,
סח'נין,3.0,נכות,43.57843834447446,47.23567165859701,49.00297577662208,12.447755445636389,↑ עולה,0.4280575979240167
סלמה,,נכות,49.7787610619469,50.25808204292312,54.269752593774946,9.021902988383449,↑ עולה,
סעוה,,נכות,18.74414245548266,19.72555746140652,24.07336645013374,28.431410011463516,↑ עולה,
ע'ג'ר,2.0,נכות,29.650547123190965,30.82784897817804,29.41176470588235,-0.8053221288515485,→ יציבה,-1.351323564050477
עוזייר,,נכות,46.348314606741575,49.43696786597089,52.94596796090144,14.234936933823713,↑ עולה,
עומר,9.0,נכות,23.050687992473247,23.62948960302457,25.102089839058372,8.899525459955777,↑ עולה,0.6364334141386957
עיילבון,5.0,נכות,51.354203306366514,55.0297932001402,59.02960238220354,14.945999707263471,↑ עולה,0.8249229523576846
עילוט,2.0,נכות,45.525205418609815,48.67401506056968,51.90050608377302,14.003892144014586,↑ עולה,0.545982261727101
עין מאהל,2.0,נכות,44.05564924114671,46.65370730352679,49.65365887113367,12.706678318018252,↑ עולה,0.3564226845795876
עין נקובא,,נכות,22.167487684729064,20.53171887338774,21.287379624936648,-3.9702652475080114,→ יציבה,
עין קנייא,3.0,נכות,48.564189189189186,52.67558528428093,53.54200988467875,10.24998209297329,↑ עולה,0.9198956103865394
עכו,4.0,נכות,47.16513306518266,48.99418367724966,49.83123771373465,5.652702484412398,↑ עולה,0.14251215871828132
עלי,,נכות,12.581442372500561,12.64994547437296,14.258352841030007,13.32844374182958,↑ עולה,
עלי זהב,,נכות,5.17412935323383,6.53716847217034,6.283662477558349,,N/A,
עמנואל,2.0,נכות,32.758947169096764,30.88525767642306,31.16883116883117,-4.8539899406951506,→ יציבה,-1.2030852798168985
עספיא,4.0,נכות,48.26629680998613,51.90812081750769,51.983705278072975,7.701872142214411,↑ עולה,0.3062166375159253
עפולה,5.0,נכות,56.98235619906638,59.89798100125233,60.59663006268617,6.342794690681822,↑ עולה,0.9406422933209702
עפרה,,נכות,16.272643536997236,17.13395638629283,17.775053631627337,9.232735241906108,↑ עולה,
עראבה,2.0,נכות,42.308668382699494,48.01856479828633,50.61954379048155,19.643434136491212,↑ עולה,0.43791141948545026
ערד,4.0,נכות,51.03557312252965,53.35127354652982,54.980595084087966,7.729945448220682,↑ עולה,0.5341430842767946
ערערה,3.0,נכות,35.887672536887194,37.54185728434656,39.0559538218043,8.828327559165574,↑ עולה,-0.6497760097800774
ערערה-בנגב,1.0,נכות,34.56990272744612,36.40574339972209,36.27661477903023,4.93698829597545,→ יציבה,0.8211327398814218
עתלית,,נכות,22.541966426858515,23.27712609970675,24.582104228121928,9.050398543902585,↑ עולה,
פדואל,,נכות,11.872146118721462,11.69590643274854,11.235955056179774,,N/A,
פוריידיס,2.0,נכות,35.144002916514765,37.28862552391964,38.6352232814852,9.934043009454266,↑ עולה,-0.5731687800520299
פסגות,,נכות,13.698630136986301,15.22198731501057,16.149068322981368,17.888198757763988,↑ עולה,
פסוטה,4.0,נכות,31.085043988269796,30.89478286213932,29.42907592701589,-5.327218008373411,↓ יורדת,-1.4091605897938246
פקיעין (בוקייעה),5.0,נכות,34.90286466908133,34.51095845600262,35.69697948635116,2.2752138679702556,→ יציבה,-0.898107073264663
פרדס חנה-כרכור,,נכות,35.34322399165192,36.71305500331346,39.67707212055974,12.262175431226877,↑ עולה,
פרדסייה,8.0,נכות,17.341788533712958,18.0528691166989,18.833849329205368,8.603846094604366,↑ עולה,-1.2579196462878208
פתח תקווה,7.0,נכות,32.38484453473943,34.22126023629431,35.416552939616786,9.361503655283025,↑ עולה,0.10665182028042217
צופים,,נכות,20.91554853985793,24.73363774733638,25.053686471009307,19.784983995353944,↑ עולה,
צור הדסה,,נכות,14.642463143115034,15.6699395021323,15.607913311462372,6.593495636021446,↑ עולה,
צור יצחק,,נכות,14.264036418816389,16.46090534979424,21.39917695473251,50.02188950179494,↑ עולה,
צור משה,,נכות,18.01125703564728,17.19526175009553,19.00698215671063,5.528348849237149,↑ עולה,
צפת,2.0,נכות,59.82644985622312,62.84827358082491,64.44773679370594,7.724487995842725,↑ עולה,1.604553460679808
קדומים,5.0,נכות,16.03409782829308,17.65551221515089,18.480066445182725,15.254794146095282,↑ עולה,-2.169513989275614
קדימה-צורן,8.0,נכות,25.1414204902577,27.43334695916792,27.959547888161808,11.209101725163585,↑ עולה,0.3519647747855545
קיסריה,,נכות,16.542597187758478,17.90747803017742,18.936275316976783,14.469784291124654,↑ עולה,
קלנסווה,2.0,נכות,40.08238928939238,41.86462013237503,41.77483126322936,4.222407904922162,→ יציבה,-0.30828972727065584
קציר,,נכות,33.216100039077766,36.22106049290515,36.336670374490176,9.39475233920042,↑ עולה,
קצר א-סר,,נכות,14.814814814814815,15.16272189349112,16.566795911173774,11.825872400422972,↑ עולה,
קצרין,5.0,נכות,48.78925917046272,52.98329355608592,55.49038010323792,13.734828211599678,↑ עולה,0.5635641552250511
קריית אונו,8.0,נכות,21.427172103046335,22.95623451692816,23.772222600640283,10.944283670828169,↑ עולה,-0.38673042786623757
קריית ארבע,3.0,נכות,30.48780487804878,32.11125158027813,31.73607626693427,4.094330155544402,→ יציבה,-1.4429390357344443
קריית אתא,6.0,נכות,49.995915366391635,50.96418732782369,52.76942477446891,5.547472003966325,↑ עולה,1.4868227573114827
קריית ביאליק,7.0,נכות,45.28698138921781,47.0520791991886,48.429602108264575,6.93934685563958,↑ עולה,1.3879152135340724
קריית גת,4.0,נכות,42.3210521628121,45.09072264790498,45.97465166570858,8.633054511123255,↑ עולה,-0.15079790987011601
קריית טבעון,8.0,נכות,37.16944728180683,39.09682442578277,41.33476856835307,11.206304078094321,↑ עולה,2.711516677836874
קריית ים,5.0,נכות,53.134630200308166,55.9971098265896,58.31767596473479,9.754553188546634,↑ עולה,0.7723497547875793
קריית יערים,2.0,נכות,16.62461036069467,17.33939738487777,18.79961008216126,13.083011717428928,↑ עולה,-2.246638355274556
קריית מוצקין,7.0,נכות,41.77851333077684,43.55362515191967,46.06125610773448,10.251065525116918,↑ עולה,1.1547281261949396
קריית מלאכי,3.0,נכות,46.89559232684142,47.96154402197485,48.29317619163848,2.980203032849069,→ יציבה,0.35114554817638377
קריית עקרון,6.0,נכות,41.80964421166697,43.99338721528289,43.59069080162541,4.259894154902764,→ יציבה,0.5272430302562527
קריית שמונה,5.0,נכות,67.63184245660882,67.6639344262295,68.8787281345694,1.8436370098309136,→ יציבה,1.5522453572671353
קרני שומרון,6.0,נכות,24.90720843914827,27.39076864752156,28.85599925532905,15.854007990611299,↑ עולה,-1.0131776131647798
ראמה,4.0,נכות,45.23443958899256,48.17569961034361,47.776726584673604,5.620246473219691,↑ עולה,-0.013742309009453262
ראש העין,7.0,נכות,27.65067237591481,28.27867199160918,28.60055946249771,3.435312796987544,→ יציבה,-0.5644501495737195
ראש פינה,7.0,נכות,48.20031298904538,51.96850393700787,50.39123630672927,4.545454545454564,→ יציבה,1.5810575014693793
ראשון לציון,7.0,נכות,30.761583917821838,32.50922596331647,33.93563378463489,10.318226380320269,↑ עולה,-0.039159317221304626
רבבה,,נכות,8.967120557954168,9.819448843839089,9.24214417744917,,N/A,
רהט,1.0,נכות,33.93252572619513,35.52465233881163,36.633493479752914,7.959819364323647,↑ עולה,0.8809992871202825
רומת הייב,,נכות,34.14405986903649,40.32997250229148,42.69662921348315,25.048483915653364,↑ עולה,
רחובות,7.0,נכות,31.018772382325665,33.58790888827904,35.054195850755015,13.00961694644213,↑ עולה,0.07097418107168701
ריינה,2.0,נכות,45.375116495806154,50.4435554009393,52.80698730104005,16.378736583344747,↑ עולה,0.6224592893018658
רכסים,2.0,נכות,27.928303459774906,30.43093471305058,30.628976192037776,9.670020723430783,↑ עולה,-1.2486311810006843
רמלה,4.0,נכות,43.80683214549029,45.01584295443785,46.19129680288259,5.443134188459618,↑ עולה,-0.1343211090798481
רמת גן,8.0,נכות,29.49223921623019,31.39063212792977,32.053821168928515,8.685613642007334,↑ עולה,1.0742444696209974
רמת השרון,9.0,נכות,21.69031892398579,23.38388915599458,25.35674844633074,16.903529796837184,↑ עולה,0.6806079159303886
רמת ישי,8.0,נכות,22.32427605561934,24.35913786506823,24.794433902593298,11.064895635673633,↑ עולה,-0.2063998987097414
רעננה,8.0,נכות,23.772540834405262,25.15571435469074,26.072049334507962,9.672960564546356,↑ עולה,0.018987031033153325
שבלי - אום אל-גנם,3.0,נכות,37.84742755765819,41.14202049780381,40.24407961644632,6.3324041115792555,↑ עולה,-0.5210337673820852
שגב-שלום,1.0,נכות,29.110386585933863,30.08360704687966,31.292614655853015,7.49638986578627,↑ עולה,-0.014935308473567057
שדרות,5.0,נכות,40.62941052821237,42.49078109285954,41.83203683124306,2.959989543032153,→ יציבה,-0.44505522129980113
שוהם,9.0,נכות,17.31972905770385,18.19805263829245,17.75501493811353,2.513237239216879,→ יציבה,-0.6380311596362087
שייח' דנון,,נכות,35.25751814725199,36.65987780040733,37.40814963259853,6.0997812618701275,↑ עולה,
שילה,,נכות,12.540894220283533,13.52522975550546,14.464168310322156,15.336020352742757,↑ עולה,
שלומי,6.0,נכות,39.15046059365404,41.64092425552947,44.923857868020306,14.746690554394364,↑ עולה,0.6666173811716571
שמשית,,נכות,16.70235546038544,19.74550241333919,21.004566210045663,25.758107949888764,↑ עולה,
שעב,2.0,נכות,51.23902942694889,56.93226585334858,60.40100250626566,17.88084821625853,↑ עולה,1.2631429562003231
שער שומרון,,נכות,128.7519747235387,21.93593314763231,23.01184433164129,-82.12699697922831,↓ יורדת,
