Branch,Municipality,Entity_Type,Cluster,Pop_2025,Rate_2023,Rate_2024,Rate_2025,Change_23_24_Pct,Change_24_25_Pct,Cumulative_Change_Pct,Trend,Z_Score_Cluster,Small_Pop_Flag,Benefit_Type,Benefit,Cluster_Average_Rate_2025,Gap_from_Cluster_Pct,Operational_Status
נהריה,ירכא,רשות מקומית,3.0,17295.0,9.73292393256474,,9.771610291991903,,,0.397479315519211,→ יציבה,1.811144665148444,False,ניידות,קצבת ניידות,6.35485391504391,53.76608845184423,🔴 גבוה מהאשכול
נהריה,ירכא,רשות מקומית,3.0,17295.0,56.25398296738312,59.22736793111473,61.80977161029199,5.285643445826091,4.360152695255282,9.876258266246143,↑ עולה,1.815768916872952,False,נכות,נכות כללית,45.05255310094902,37.19482550033326,🔴 גבוה מהאשכול
נהריה,ירכא,רשות מקומית,3.0,17295.0,376.4150943396227,397.7072310405644,430.3380049464138,5.656557619799059,8.204722308033977,14.32538477273149,↑ עולה,-0.4149917822018697,False,סיעוד,גמלת סיעוד,488.8378380622278,-11.967124588331709,⚪ תואם אשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,28.50092535471931,,11.17052881758764,,,-60.80643460322604,↓ יורדת,-0.6770608242825623,False,אבטלה,דמי אבטלה,13.16664319219346,-15.16038936780274,🔵 נמוך מהאשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,17.39666872301049,14.6755609460279,12.59655377302436,-15.64154505847083,-14.16645796811089,-27.59215012031033,↓ יורדת,0.2164224664833723,False,הבטחת_הכנסה,הבטחת הכנסה,11.447413802897188,10.03842431061887,⚪ תואם אשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,657.3033707865169,940.721649484536,636.6906474820145,43.118336417305464,-32.3189119936927,-3.1359527762405395,→ יציבה,-1.2514752221122378,False,זקנה,קצבת זקנה,739.5211862995715,-13.905015937691005,⚪ תואם אשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,30.07340753019181,33.10146318061885,39.86387943607195,10.06888111161685,20.4293575137565,32.55524634530065,↑ עולה,-0.6035942734194227,False,ילד_נכה,גמלת ילד נכה,46.5238294200984,-14.31513713948348,⚪ תואם אשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,146.0122699386503,145.4131918119787,143.9796452892315,-0.4102930027204655,-0.9858435159038604,-1.392091671660799,→ יציבה,0.4585464076230992,False,ילדים,קצבת ילדים,140.67459118943316,2.3494321695577214,⚪ תואם אשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,1.380368098159509,1.667930250189537,1.421836413978897,,-14.75444408917428,,,-0.4884849009320024,False,מזונות,מזונות,1.9404892980744024,-26.72794354548505,🔵 נמוך מהאשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,6.901840490797546,,8.08201751103794,,,17.09945371548304,↑ עולה,1.091238287394125,False,ניידות,קצבת ניידות,6.18765492726371,30.61519438369765,🔴 גבוה מהאשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,47.92944785276074,54.43517816527672,58.2204594776622,13.57355572403334,6.953741018156625,21.47116665419442,↑ עולה,1.079177258787155,False,נכות,נכות כללית,45.4289854074137,28.15707627087138,🔴 גבוה מהאשכול
נצרת,כאבול,רשות מקומית,2.0,13363.0,595.5056179775281,641.7525773195877,665.4676258992805,7.765998832911884,3.695356967438082,11.74833717931314,↑ עולה,0.9158640756302704,False,סיעוד,גמלת סיעוד,517.7004274404384,28.5429933271289,🔴 גבוה מהאשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,40.43253408556652,,16.01097895699909,,,-60.40075320751505,↓ יורדת,0.9647685232645864,False,אבטלה,דמי אבטלה,13.16664319219346,21.60258862708488,🔴 גבוה מהאשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,27.73859896567936,24.52568255437297,22.87282708142727,-11.58283594381134,-6.739284296293707,-17.5415199962783,↓ יורדת,2.151797158406823,False,הבטחת_הכנסה,הבטחת הכנסה,11.447413802897188,99.80781227318316,🔴 גבוה מהאשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,776.0617760617761,1000.0,774.3055555555555,28.855721393034823,-22.569444444444446,-0.22629906025428714,→ יציבה,0.4233350981258719,False,זקנה,קצבת זקנה,739.5211862995715,4.703633905343359,⚪ תואם אשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,27.84407319013524,39.27986906710311,35.53719008264463,41.07084404956745,-9.528236914600544,27.629279811098,↑ עולה,-0.9957240826307864,False,ילד_נכה,גמלת ילד נכה,46.5238294200984,-23.6150795719054,🔵 נמוך מהאשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,133.4065330771342,130.9458720612356,129.7502714440825,-1.844483144221962,-0.913049490093101,-2.740691590371891,→ יציבה,-1.515650704556495,False,ילדים,קצבת ילדים,140.67459118943316,-7.7656666018953695,⚪ תואם אשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,,,,,,,,,False,מזונות,מזונות,1.9404892980744024,,⚪ ללא סיווג
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,5.21548174581389,,5.15743756786102,,,,,-0.5934516636611695,False,ניידות,קצבת ניידות,6.18765492726371,-16.649560641518672,🔵 נמוך מהאשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,30.46939335712325,35.53854565336249,39.63083604777415,16.63686650017979,11.51507558673682,30.0676898396768,↑ עולה,-0.4891719982865697,False,נכות,נכות כללית,45.4289854074137,-12.763105553956148,⚪ תואם אשכול
נצרת,כאוכב אבו אל-היג'א,רשות מקומית,2.0,3684.0,494.2084942084942,552.7272727272727,607.6388888888888,11.84090909090909,9.934667397660798,22.95193142361109,↑ עולה,0.5574403975794182,False,סיעוד,גמלת סיעוד,517.7004274404384,17.372684410000392,🔴 גבוה מהאשכול
ירושלים,כוכב השחר,רשות מקומית,,2941.0,15.68627450980392,,11.18568232662192,,,,,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,829.5454545454546,844.6601941747573,820.5128205128204,1.8220508046282675,-2.858826996758041,-1.0888654724271336,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,16.92524682651622,15.74264202600958,13.48617666891436,,-14.33346037702658,,,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,126.5731751168644,128.0701754385965,127.8476708602516,1.182715311004778,-0.1737364515843599,1.006924051806733,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,13.30456670262495,14.3859649122807,11.5606936416185,8.128022759601697,-19.63908078387142,-13.10732698015936,↓ יורדת,,False,נכות,נכות כללית,,,⚪ ללא סיווג
ירושלים,כוכב השחר,רשות מקומית,,2941.0,,,,,,,,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,29.98652291105121,,19.29625425652667,,,-35.65024423216722,↓ יורדת,1.119016633376307,False,אבטלה,דמי אבטלה,14.702712265122257,31.24282043049435,🔴 גבוה מהאשכול
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,876.8028846153845,881.5192743764172,868.1552365762892,0.537907646494751,-1.516023323435744,-0.986270482320398,→ יציבה,-0.9217617567377853,False,זקנה,קצבת זקנה,891.7707135083093,-2.648155694541101,⚪ תואם אשכול
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,34.68433359314108,45.60260586319218,49.6661101836394,31.47897375837206,8.910684474123553,43.1946502597963,↑ עולה,0.0879623386427688,False,ילד_נכה,גמלת ילד נכה,48.58559702086169,2.223937193390368,⚪ תואם אשכול
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,110.9580956128271,109.9428338097183,109.7981804872948,-0.9149956995038928,-0.1315713970715586,-1.04536322395047,→ יציבה,-1.079622697663627,False,ילדים,קצבת ילדים,119.06200277101216,-7.780670632203416,⚪ תואם אשכול
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,5.705292150304937,,5.646763567918017,,,-1.025864773354186,→ יציבה,0.086198546408342,False,ניידות,קצבת ניידות,5.5576254541302985,1.6038884686169823,⚪ תואם אשכול
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,20.46035805626599,22.2539812168232,22.69162396737426,8.766333197223384,1.966581827705572,10.90531214054167,↑ עולה,0.2183005651922692,False,נכות,נכות כללית,21.43315775623776,5.871585631241133,⚪ תואם אשכול
כפר סבא,כוכב יאיר,רשות מקומית,9.0,9563.0,70.3125,79.36507936507937,84.52950558213716,12.87477954144621,6.507177033492821,20.21974127237285,↑ עולה,-1.378653360259129,False,סיעוד,גמלת סיעוד,144.2573346245261,-41.40366879635542,🔵 נמוך מהאשכול
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,24.30185461522064,,11.09936575052854,,,-54.32708356514967,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,8.526966531656363,8.625063419583967,,1.150431253170969,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,874.5098039215686,834.2541436464088,788.659793814433,-4.603225726531727,-5.4652829931043865,-9.81692940686977,↓ יורדת,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,41.79447852760736,40.51012753188297,47.92332268370607,-3.073015960412114,18.29960951366701,14.66424363220682,↑ עולה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,145.9358394016926,141.4634146341463,137.5074895146794,-3.064651415226264,-2.796429825830019,-5.775380414823174,↓ יורדת,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,1.574493209998032,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,21.84609328872269,27.54662840746055,26.66267225883763,26.09407111559194,-3.208944977032167,22.04778175419278,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
ירושלים,כוכב יעקב,רשות מקומית,,3338.0,227.4509803921569,254.1436464088398,231.958762886598,11.73556867974854,-8.729269385925596,1.981869889797381,→ יציבה,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,26.87101910828025,,11.37624861265261,,,-57.66350145928393,↓ יורדת,1.107908095704119,False,אבטלה,דמי אבטלה,9.726893381839288,16.956649631759824,🔴 גבוה מהאשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,82.10589171974522,67.81774580335731,55.401405845357,-17.40209577792311,-18.30839378531163,-32.52444534131549,↓ יורדת,1.151658803413341,False,הבטחת_הכנסה,הבטחת הכנסה,32.63033127163937,69.78499355141113,🔴 גבוה מהאשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,656.0509554140127,1078.512396694215,657.1428571428571,64.39460803979784,-39.06951286261633,0.16643550624132952,→ יציבה,-0.5257458242681712,False,זקנה,קצבת זקנה,699.5328191823425,-6.059753149113628,⚪ תואם אשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,23.95783421178725,23.63890181479758,28.32758307608498,-1.331223825034897,19.83459848524926,18.23933175957871,↑ עולה,-1.192498010762839,False,ילד_נכה,גמלת ילד נכה,38.89669797251083,-27.172267691965214,🔵 נמוך מהאשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,143.9820559320416,144.3151380807241,144.8704755939332,0.2313358748257429,0.3848089123529232,0.617034988242465,→ יציבה,0.2841571998643485,False,ילדים,קצבת ילדים,142.67359548552747,1.5397944524560492,⚪ תואם אשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,1.288536794884032,1.431606169760783,1.073777459621493,,-24.99491254631025,,,-0.4985243003852855,False,מזונות,מזונות,1.4697834657584097,-26.943152876779514,🔵 נמוך מהאשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,5.249594349527537,,5.368887298107467,,,2.272422222312592,→ יציבה,0.3242825882599576,False,ניידות,קצבת ניידות,4.953502999887295,8.385667642264933,⚪ תואם אשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,29.58862269733702,29.6942828114898,30.64739832669679,0.3570971019285931,3.209761021196299,3.578320086710418,→ יציבה,-0.1231706101895162,False,נכות,נכות כללית,31.381647575384395,-2.339740916801148,⚪ תואם אשכול
באר שבע,כסיפה,רשות מקומית,1.0,22351.0,520.1698513800425,592.9752066115702,590.4761904761905,13.99645808736717,-0.4214368674298947,13.51603498542274,↑ עולה,0.5812669966522818,False,סיעוד,גמלת סיעוד,515.72698987736,14.493947779736304,⚪ תואם אשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,24.8522766770942,,15.2317880794702,,,-38.71069328022971,↓ יורדת,0.2828685783184249,False,אבטלה,דמי אבטלה,14.030651739752772,8.560802177950661,⚪ תואם אשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,13.38199513381995,12.88353958298016,8.940397350993377,-3.724822389002792,-30.60604740327638,-33.19084888621312,↓ יורדת,-0.758934976895029,False,הבטחת_הכנסה,הבטחת הכנסה,12.192109103372324,-26.670625441495822,🔵 נמוך מהאשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,778.2608695652174,1000.0,762.2641509433963,28.491620111731848,-23.773584905660368,-2.055444292189298,→ יציבה,-0.1504354135179235,False,זקנה,קצבת זקנה,774.3594924772294,-1.5619801463451135,⚪ תואם אשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,31.7020621729763,37.52345215759851,39.56386292834891,18.36281170877433,5.437694704049809,24.7990200526268,↑ עולה,-0.4736472020584591,False,ילד_נכה,גמלת ילד נכה,46.46122572820504,-14.845417209191211,⚪ תואם אשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,158.5120997569481,154.8737215612607,153.8854805725971,-2.295331524385996,-0.6380946868850762,-2.918779822767568,→ יציבה,1.635802756190912,False,ילדים,קצבת ילדים,139.77008537842147,10.09901021091802,⚪ תואם אשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,,1.774159883114172,,,,,,,False,מזונות,מזונות,1.824414348900009,,⚪ ללא סיווג
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,5.389411391736235,,5.214723926380368,,,-3.241308793456023,→ יציבה,-0.6043569159555444,False,ניידות,קצבת ניידות,6.35485391504391,-17.94108887325483,🔵 נמוך מהאשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,39.62802493923703,42.99728657900229,43.4560327198364,8.502219439226314,1.066918815891366,9.65985003408316,↑ עולה,-0.172994824980182,False,נכות,נכות כללית,45.05255310094902,-3.543684588829636,⚪ תואם אשכול
נהריה,כסרא-סמיע,רשות מקומית,3.0,9780.0,402.1739130434783,408.2474226804123,433.9622641509434,1.510169963778192,6.298837430912922,7.904130545639979,↑ עולה,-0.3892816612264533,False,סיעוד,גמלת סיעוד,488.8378380622278,-11.225721423041495,⚪ תואם אשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,35.16606195925203,,10.31200423056584,,,-70.67626098562111,↓ יורדת,-0.9682632583468,False,אבטלה,דמי אבטלה,13.16664319219346,-21.68084089436056,🔵 נמוך מהאשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,14.23388222160201,10.52347544522396,7.667900581702803,-26.06742643090696,-27.13528319028054,-46.12923963874286,↓ יורדת,-0.7118119591183317,False,הבטחת_הכנסה,הבטחת הכנסה,11.447413802897188,-33.0163064450229,🔵 נמוך מהאשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,704.4673539518901,1030.201342281879,708.7087087087087,46.23833688001306,-31.206776809382664,0.6020654801142533,→ יציבה,-0.374996111858061,False,זקנה,קצבת זקנה,739.5211862995715,-4.166544266979384,⚪ תואם אשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,33.06878306878307,44.59991254919108,56.87830687830687,34.87013554875383,27.53008610851747,71.99999999999997,↑ עולה,0.9384309661506788,False,ילד_נכה,גמלת ילד נכה,46.5238294200984,22.25628798676517,🔴 גבוה מהאשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,147.6717681536959,147.1944047051343,146.6395112016293,-0.3232597906356242,-0.3769800248973933,-0.6990211906937961,→ יציבה,0.8275787810912404,False,ילדים,קצבת ילדים,140.67459118943316,4.240225588545509,⚪ תואם אשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,,,,,,,,,False,מזונות,מזונות,1.9404892980744024,,⚪ ללא סיווג
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,8.791924454575058,,9.243302522324925,,,5.134007577999403,↑ עולה,1.760190829926134,False,ניידות,קצבת ניידות,6.18765492726371,49.38296706879349,🔴 גבוה מהאשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,36.14457831325301,40.53409632808774,43.55318815603948,12.14433317437608,7.448277133193883,20.4971538983759,↑ עולה,-0.1582552350621447,False,נכות,נכות כללית,45.4289854074137,-4.129075819219372,⚪ תואם אשכול
נצרת,כעביה-טבאש-חג'אג'רה,רשות מקומית,2.0,6383.0,453.6082474226804,570.4697986577181,570.5705705705706,25.76266015863332,0.0176647235470767,25.78487578487579,↑ עולה,0.327690213195763,False,סיעוד,גמלת סיעוד,517.7004274404384,10.212497484602698,⚪ תואם אשכול
ירושלים,כפר אדומים,רשות מקומית,,4824.0,22.60359983256593,,12.31716705157814,,,-45.50794058107376,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,826.530612244898,822.7272727272727,843.6213991769548,-0.4601571268237901,2.539617579519367,2.067774221409348,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,22.16867469879518,20.79207920792079,22.6928895612708,-6.209642703400782,9.14199265182626,2.364664868775913,→ יציבה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,148.068669527897,146.6863655550866,145.3150912106136,-0.9335560164197616,-0.9348342221745578,-1.859663037469658,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,3.433476394849785,,3.73134328358209,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,13.30472103004292,12.66357112705783,12.64510779436153,-4.818965399855662,-0.1457987838584873,-4.957738190766598,→ יציבה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
ירושלים,כפר אדומים,רשות מקומית,,4824.0,91.83673469387756,81.81818181818181,115.2263374485597,,40.83219021490628,,,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,27.77777777777778,,,,,,,,False,אבטלה,דמי אבטלה,14.030651739752772,,⚪ ללא סיווג
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.192109103372324,,⚪ ללא סיווג
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,734.5679012345679,960.6741573033707,692.7083333333334,30.780851666509296,-27.893518518518512,-5.6985294117647,↓ יורדת,-1.0155336131411525,False,זקנה,קצבת זקנה,774.3594924772294,-10.544347933630718,⚪ תואם אשכול
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,34.34610303830912,35.22504892367906,43.36569579288026,2.559084750865569,23.1103919453434,26.26089121234752,↑ עולה,-0.212572418662009,False,ילד_נכה,גמלת ילד נכה,46.46122572820504,-6.662609276460792,⚪ תואם אשכול
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,151.2833168805528,148.7463837994214,150.4151838671412,-1.676941736499922,1.12190967275552,-0.5738458352926699,→ יציבה,1.23363754313847,False,ילדים,קצבת ילדים,139.77008537842147,7.616149378387071,⚪ תואם אשכול
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,,,,,,,,,False,מזונות,מזונות,1.824414348900009,,⚪ ללא סיווג
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,4.195459032576506,,4.270462633451958,,,,,-1.10488830143322,False,ניידות,קצבת ניידות,6.35485391504391,-32.79998737118963,🔵 נמוך מהאשכול
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,31.83613030602172,37.36740597878496,36.77342823250297,17.37420854731523,-1.589561091340457,15.5084737969783,↑ עולה,-0.8971045872948781,False,נכות,נכות כללית,45.05255310094902,-18.3765942185231,🔵 נמוך מהאשכול
פתח תקוה,כפר ברא,רשות מקומית,3.0,4215.0,611.1111111111112,617.9775280898876,635.4166666666666,1.123595505617963,2.821969696969691,3.977272727272706,→ יציבה,1.039815091355789,False,סיעוד,גמלת סיעוד,488.8378380622278,29.985164238816505,🔴 גבוה מהאשכול
רמלה,כפר האורנים,רשות מקומית,,2075.0,22.84595300261097,,13.44086021505376,,,-41.16743471582181,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,852.9411764705882,935.0649350649352,858.6956521739131,9.62830273175103,-8.16727053140097,0.674662668665683,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,,,32.32323232323233,,,,,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,119.7988111568359,118.2592242194891,112.289156626506,-1.285143752663112,-5.048289156626486,-6.268555136576842,↓ יורדת,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,13.71742112482853,12.77199621570482,14.45783132530121,-6.89214758751185,13.19946452476577,5.397590361445792,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
רמלה,כפר האורנים,רשות מקומית,,2075.0,,,,,,,,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,37.30867346938776,,19.26270342079044,,,-48.36936929265059,↓ יורדת,1.110843432103133,False,אבטלה,דמי אבטלה,14.702712265122257,31.01462555643824,🔴 גבוה מהאשכול
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,4.783163265306123,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,925.021795989538,931.6666666666666,907.6797385620915,0.7183474709393571,-2.5746255568416925,-1.874772843476066,→ יציבה,0.6209627238853874,False,זקנה,קצבת זקנה,891.7707135083093,1.7839815563346577,⚪ תואם אשכול
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,51.50846210448859,65.54878048780488,72.987208427389,27.25827526132404,11.34792727527253,41.69945178974523,↑ עולה,1.986484644437206,False,ילד_נכה,גמלת ילד נכה,48.58559702086169,50.22396122054391,🔴 גבוה מהאשכול
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,113.6121942573556,110.6505676698504,106.7577282530553,-2.606785835679261,-3.518137772605174,-6.033213291148481,↓ יורדת,-1.433962530911137,False,ילדים,קצבת ילדים,119.06200277101216,-10.33434196602693,⚪ תואם אשכול
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,7.089684509039348,,6.290438533429188,,,-11.2733644859813,↓ יורדת,0.7086466107530344,False,ניידות,קצבת ניידות,5.5576254541302985,13.185722667839729,⚪ תואם אשכול
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,23.39595887982985,24.86934582807713,29.1157440690151,6.297613001523607,17.07482886881506,24.44774851316907,↑ עולה,1.332664253816648,False,נכות,נכות כללית,21.43315775623776,35.84439773248744,🔴 גבוה מהאשכול
נהריה,כפר ורדים,רשות מקומית,9.0,5564.0,114.2109851787271,130.0,123.3660130718954,13.82442748091603,-5.103066867772752,8.015890834705383,↑ עולה,-0.4822189441767163,False,סיעוד,גמלת סיעוד,144.2573346245261,-14.481982220874082,⚪ תואם אשכול
רמלה,"כפר חב""ד",רשות מקומית,,6615.0,26.44794107800469,,7.548408270429931,,,-71.45937278003267,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
רמלה,"כפר חב""ד",רשות מקומית,,6615.0,5.021760964178106,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
רמלה,"כפר חב""ד",רשות מקומית,,6615.0,886.7924528301887,920.3539823008848,851.380042462845,3.7845980041423246,-7.494283847787014,-3.993314360572798,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
רמלה,"כפר חב""ד",רשות מקומית,,6615.0,33.2824427480916,39.18445364765849,43.9134646432031,17.73310614319409,12.0685898496053,31.94183184081665,↑ עולה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
רמלה,"כפר חב""ד",רשות מקומית,,6615.0,141.3401136703559,144.8833307915205,144.3688586545729,2.506872981175265,-0.3550940844173944,2.142877139097858,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
רמלה,"כפר חב""ד",רשות מקומית,,6615.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
